ConditionRunId,Timestamp,ElapsedTime,SampleCount,Time,Camera_pos_x,Camera_pos_y,Camera_pos_z,Camera_rot_x,Camera_rot_y,Camera_rot_z,Screen_pos_x,Screen_pos_y,Screen_pos_z,Screen_rot_x,Screen_rot_y,Screen_rot_z,LeftShoulder_pos_x,LeftShoulder_pos_y,LeftShoulder_pos_z,LeftShoulder_rot_x,LeftShoulder_rot_y,LeftShoulder_rot_z,RightShoulder_pos_x,RightShoulder_pos_y,RightShoulder_pos_z,RightShoulder_rot_x,RightShoulder_rot_y,RightShoulder_rot_z
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.8996930Z,0.9178000,57,0.989502,8.805005,-0.5529435,-0.81955,0.2563098,358.1602,358.8883,8.797998,-0.7005925,2.401933,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.9112290Z,0.9293360,58,1.000793,8.805075,-0.5529988,-0.8195233,0.2793509,358.166,358.8695,8.797998,-0.7005925,2.401867,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.9243910Z,0.9424980,59,1.014343,8.805064,-0.5530643,-0.8195555,0.2915388,358.1725,358.8615,8.797998,-0.7005925,2.401773,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.9364730Z,0.9545800,60,1.026489,8.805064,-0.5530833,-0.8195678,0.3036352,358.1805,358.857,8.797998,-0.7005925,2.401693,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.9470740Z,0.9651810,61,1.037231,8.805075,-0.5531409,-0.8195525,0.3257431,358.1835,358.8584,8.797998,-0.7005925,2.40162,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.9541440Z,0.9722510,62,1.043823,8.805087,-0.5531752,-0.8195556,0.3383012,358.1834,358.8745,8.797998,-0.7005925,2.401573,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.9717450Z,0.9898520,63,1.06189,8.805097,-0.55321,-0.8195784,0.3600829,358.1902,358.8981,8.797998,-0.7005925,2.401453,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.9813830Z,0.9994900,64,1.070984,8.805072,-0.5532284,-0.819626,0.3540284,358.1983,358.9239,8.797998,-0.7005925,2.4014,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.9977680Z,1.0158750,65,1.087891,8.805108,-0.5532273,-0.8195956,0.3337407,358.1986,358.9275,8.797998,-0.7005925,2.40128,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:47.0042840Z,1.0223910,66,1.094055,8.805079,-0.5532031,-0.8196727,0.313637,358.2096,358.9218,8.797998,-0.7005925,2.40124,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:47.0135940Z,1.0317010,67,1.104248,8.805098,-0.553176,-0.8196567,0.3022997,358.2197,358.9033,8.797998,-0.7005925,2.401173,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
